id,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,country,city,category
14543,24,17,0,0,0,0,0,0,0,0,0,15,20,24,26,26,24,23,23,23,24,23,19,19,1,4,1
14544,75,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,39,71,1,4,1
14545,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,10,12,14,18,1,4,1
14546,0,0,0,0,0,0,0,0,0,0,15,36,52,45,0,0,0,36,54,66,66,56,39,0,1,4,1
14547,0,0,0,0,0,0,0,0,0,0,18,36,47,41,0,0,0,23,42,60,62,48,0,0,1,4,1
14548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14550,0,0,0,0,0,0,0,0,0,0,9,24,39,39,26,0,0,29,52,65,71,75,48,0,1,4,1
14551,0,0,0,0,0,0,0,0,0,0,11,26,42,45,33,0,0,22,49,70,63,35,0,0,1,4,1
14552,0,0,0,0,0,0,0,0,0,0,0,25,39,45,48,51,58,68,68,58,42,25,0,0,1,4,1
14553,0,0,0,0,0,0,0,0,0,0,0,20,39,59,62,52,49,62,75,71,45,23,0,0,1,4,1
14554,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,28,39,48,49,46,44,1,4,1
14555,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,15,21,24,25,23,1,4,1
14556,66,75,53,23,0,0,0,0,0,0,0,0,0,0,0,0,12,19,19.444444,0,27,33,37,48,1,4,1
14557,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,24,29,31,30,26,20,1,4,1
14558,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,75,72,45,34,36,1,4,1
14559,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,53,62,50,29,11,1,4,1
14560,73,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,75,1,4,1
14561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14562,52,23,0,0,0,0,0,0,0,0,0,0,6,13,18,17,21,34,47,51,48,51,65,72,1,4,1
14563,19,8,0,0,0,0,0,0,0,0,0,2,8,20,30,32,38,47,48,39,34,35,36,31,1,4,1
14564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,47,61,63,54,36,0,1,4,1
14565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14566,0,0,0,0,0,0,0,0,0,0,6,10,17,21,24,28,35,42,51,66,72,57,0,0,1,4,1
14567,0,0,0,0,0,0,0,0,0,0,12,23,38,46,48,48,48,43,34,26,32,26,0,0,1,4,1
14568,0,0,0,0,0,0,0,0,0,0,0,4,7,10,13,17,24,43,63,67,66,57,32,0,1,4,1
14569,0,0,0,0,0,0,0,0,0,0,0,8,13,17,17,17,16,20,23,21,13,4,0,0,1,4,1
14570,36,22,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,27,38,45,48,51,52,48,1,4,1
14571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,19,22,20,19,20,20,14,6,1,4,1
14572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,54,62,54,35,0,1,4,1
14573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,33,29,24,0,0,1,4,1
14574,0,0,0,0,0,0,0,0,0,12,28,51,70,75,62,45,33,28,28,33.0,0,28,25,21,1,4,1
14575,0,0,0,0,0,0,0,0,0,12,23,37,49,55,53,48,42,38,35,29,23,15,0,0,1,4,1
14576,0,0,0,0,0,0,0,0,0,0,0,0,15,25,39,53,63,69,66,56,42,30,0,0,1,4,1
14577,0,0,0,0,0,0,0,0,0,0,0,0,24,41,53,56,47,40,38,38,0,0,0,0,1,4,1
14578,75,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,18,41,71,1,4,1
14579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,54,71,75,66,47,0,1,4,1
14581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,68,65,53,0,0,1,4,1
14582,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,54,49,43,49,68,75,51,1,4,1
14583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,56,35,23,20,14,0,0,1,4,1
14584,33,0,0,0,0,0,0,0,0,0,0,7,17,24,21,0,0,22,45,75,0,68,75,59,1,4,1
14585,0,0,0,0,0,0,0,0,0,0,0,8,15,20,18,0,0,25,41,53,50,35,0,0,1,4,1
14586,61,37,0,0,0,0,0,0,0,0,0,0,0,5,12,21,30,33,30,29,39,57,68,69,1,4,1
14587,38,21,0,0,0,0,0,0,0,0,0,0,8,13,19,23,25,33,40,38,32,35,45,48,1,4,1
14588,75,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,29,33,46,71,1,4,1
14589,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,7,6,1,4,1
14590,33,27,0,0,0,0,0,0,0,0,0,0,6,9,12,14,15,15,16,16,17,16,17,23,1,4,1
14591,23,14,0,0,0,0,0,0,0,0,0,0,4,6,11,14,17,17,17,14,14,19,26,28,1,4,1
14592,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,15,18,32,59,53,1,4,1
14593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14594,75,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,8,17,40,69,1,4,1
14595,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,31,40,36,1,4,1
14596,69,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,39,45,42,48,63,75,1,4,1
14597,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,22,30,44,55,50,34,1,4,1
14598,36,0,0,0,0,0,0,0,0,0,0,0,4,13,24,29,31,39,48,51,56,68,75,61,1,4,1
14599,0,0,0,0,0,0,0,0,0,0,0,0,5,11,21,32,40,44,47,47,38,25,11,0,1,4,1
14600,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,21,21,30,51,73,1,4,1
14601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,19,15,11,11,20,19,1,4,1
14602,0,0,0,0,0,0,0,0,0,0,0,33,55,67,66,63,66,72,75,68,55,39,0,0,1,4,1
14603,0,0,0,0,0,0,0,0,0,0,0,27,51,70,73,62,50,48,49,46,35,0,0,0,1,4,1
14604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,18,17,12,0,0,1,4,1
14605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14606,43,24,0,0,0,0,0,0,0,0,0,2,6,12,19,22,22,18,17,24,38,56,66,61,1,4,1
14607,4,1,0,0,0,0,0,0,0,0,0,1,4,6,12,17,23,26,28,26,23,16,11,6,1,4,1
14608,0,0,0,0,0,0,0,0,0,0,0,5,18,36,48,58,69,75,66,60,50,29,0,0,1,4,1
14609,0,0,0,0,0,0,0,0,0,0,0,22,59,59,40,53,65,49,26,34,40,0,0,0,1,4,1
14610,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,18,40,65,75,60,1,4,1
14611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,29,47,63,69,60,42,24,1,4,1
14613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,25,32,39,40,33,21,0,1,4,1
14614,0,0,0,0,0,0,0,0,0,0,0,34,52,62,54,36,0,0,0,0,0,0,0,0,1,4,1
14615,0,0,0,0,0,0,0,0,0,0,0,44,61,68,60,42,0,0,0,0,0,0,0,0,1,4,1
14616,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,38,46,49,43,1,4,1
14617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14618,36,15,0,0,0,0,0,0,0,0,0,0,3,9,15,24,30,31,34,40,57,73,75,60,1,4,1
14619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,38,38,32,26,24,27,29,23,1,4,1
14620,49,24,0,0,0,0,0,0,0,0,0,0,0,0,6,12,14,15,21,35,50,63,72,69,1,4,1
14621,10,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,17,22,26,28,26,21,15,1,4,1
14622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,20,31,42,48,54,54,46,0,1,4,1
14623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,26,29,33,35,32,23,0,0,1,4,1
14624,0,0,0,0,0,0,0,0,0,0,0,0,2,8,16,23,25,26,30,41,44,31,0,0,1,4,1
14625,0,0,0,0,0,0,0,0,0,0,0,0,13,22,23,18,15,21,30,35,31,0,0,0,1,4,1
14626,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,12,16,22,29,33,39,45,47,1,4,1
14627,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,10,10,11,13,14,14,11,0,0,1,4,1
14628,55,37,0,0,0,0,0,0,0,0,0,0,0,15,18,22,27,32,37,40,45,50,60,63,1,4,1
14629,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,38,38,32,29,32,38,36,27,17,1,4,1
14630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,62,75,72,57,36,0,1,4,1
14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,62,65,50,30,0,1,4,1
14632,0,0,0,0,0,0,0,0,0,0,0,20,35,48,56,55,51,54,63,72,75,70,63,51,1,4,1
14633,0,0,0,0,0,0,0,0,0,0,0,24,35,44,49,51,53,54,52,50,51,51,44,28,1,4,1
14634,58,36,0,0,0,0,0,0,0,0,0,10,12,15,16,18,20,28,38,40,45,61,75,74,1,4,1
14635,0,0,0,0,0,0,0,0,0,0,0,9,11,15,17,21,24,26,28,29,27,25,20,15,1,4,1
14636,75,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,16,21,37,65,1,4,1
14637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,6,6,1,4,1
14638,0,0,0,0,0,0,0,0,0,0,9,13,18,21,24,27,30,35,47,63,70,63,42,22,1,4,1
14639,0,0,0,0,0,0,0,0,0,0,4,7,11,13,14,14,15,18,22,22,19,13,8,5,1,4,1
14640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,60,72,66,46,0,0,1,4,1
14641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,50,62,68,52,0,0,0,1,4,1
14642,22,0,0,0,0,0,0,0,0,0,10,20,30,36,39,42,49,60,63,50,35,36,45,42,1,4,1
14643,0,0,0,0,0,0,0,0,0,0,23,36,44,45,45,53,62,62,50,32,20,16,14,11,1,4,1
14644,64,51,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,12,12,19,32,45,61,68,1,4,1
14645,29,20,0,0,0,0,0,0,0,0,0,0,0,6,10,13,16,20,23,20,20,16,16,23,1,4,1
14646,43,24,0,0,0,0,0,0,0,0,0,0,0,0,11,16,21,24,25,27,31,42,54,57,1,4,1
14647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,21,26,26,23,20,18,17,14,1,4,1
14648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,55,68,75,66,0,1,4,1
14649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,47,44,30,0,0,1,4,1
14650,0,0,0,0,0,0,0,0,0,0,0,12,13,12,11,13,20,31,41,46,47,50,53,43,1,4,1
14651,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,21,32,38,37,33,30,26,16,6,1,4,1
14652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,49,66,75,67,0,0,1,4,1
14653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14654,40,55,65,60,42,0,0,7,9,11,12,13,15,15,16,18,20,22,24,26.470589,0,25,26,30,1,4,1
14655,20,17,14,0,0,0,0,8,8,9,11,11,13,14,14,14,15,15,16,17,19,21,22,22,1,4,1
14656,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,21,45,64,63,42,1,4,1
14657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,18,21,18,0,1,4,1
14658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,22,36,51,49,30,0,1,4,1
14659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14660,59,35,0,0,0,0,0,0,0,0,0,0,9,14,20,25,28,27,27,28,38,57,73,75,1,4,1
14661,10,7,0,0,0,0,0,0,0,0,0,0,11,14,17,20,22,23,25,26,26,23,20,15,1,4,1
14662,75,59,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18.0,0,27,39,55,71,1,4,1
14663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,25,31,28,16,5,1,4,1
14664,45,33,0,0,0,0,0,0,0,0,0,0,0,1,3,6,9,12,15,18,21,27,37,45,1,4,1
14665,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,9,12,14,17,20,25,31,32,1,4,1
14666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,45,64,66,48,0,0,1,4,1
14667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,42,50,45,29,0,0,1,4,1
14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,24,35,52,67,66,48,1,4,1
14669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,31,25,0,0,0,0,1,4,1
14670,34,33,30,21,0,0,0,0,0,0,5,8,11,13,14,14,12,12,30.0,0,16,23,30,33,1,4,1
14671,6,4,0,0,0,0,0,0,0,0,5,10,14,17,17,17,15,14,14,15,15,14,11,8,1,4,1
14672,63,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,33,39,36,39,54,66,1,4,1
14673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14674,51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,57,66,71,68,1,4,1
14675,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,38,47,45,32,1,4,1
14676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14678,57,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,29,36,42,62,75,1,4,1
14679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14680,66,48,27,0,0,0,0,0,0,0,1,2,4,7,11,16,21,27,32,37,44,56,69,75,1,4,1
14681,27,19,10,0,0,0,0,2,2,4,5,6,8,11,14,17,20,23,25,25,24,25,28,30,1,4,1
14682,47,22,0,0,0,0,0,0,0,0,0,0,0,0,4,10,19,28,33,31,34,48,65,66,1,4,1
14683,12,8,0,0,0,0,0,0,0,0,0,0,0,0,2,14,33,38,43,46,30,17,15,14,1,4,1
14684,16,9,0,0,0,0,0,0,1,2,3,4,6,8,10,12,13,15,18,23,27,29,27,23,1,4,1
14685,0,0,0,0,0,0,0,5,6,6,5,4,5,6,8,11,14,15,15,14,11,9,6,4,1,4,1
14686,75,50,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,18,26,33,39,44,57,74,1,4,1
14687,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,25,34,39,40,38,35,31,26,1,4,1
14688,57,40,0,0,0,0,0,0,0,0,0,5,12,20,25,24,23,35,58,66,54,48,56,63,1,4,1
14689,0,0,0,0,0,0,0,0,0,0,0,4,9,20,31,41,47,51,50,40,29,21,18,16,1,4,1
14690,39,21,0,0,0,0,0,0,0,0,5,8,12,17,21,23,24,22,21,23,32,46,57,54,1,4,1
14691,20,11,0,0,0,0,0,0,0,0,1,2,5,9,15,20,24,28,32,31,26,26,28,26,1,4,1
14692,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,21,39,62,70,1,4,1
14693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14694,47,27,0,0,0,0,0,0,0,0,0,0,0,3,5,7,9,11,12,15,19,24,33,46,1,4,1
14695,21,12,0,0,0,0,0,0,0,0,0,0,0,4,5,8,10,11,13,14,17,23,28,28,1,4,1
14696,19,9,0,0,0,0,0,0,0,0,19,29,38,46,51,58,66,73,75,67,58,49,41,30,1,4,1
14697,11,4,0,0,0,0,0,0,0,0,19,30,41,50,56,56,56,55,55,56,53,47,35,23,1,4,1
14698,0,0,0,0,0,0,0,0,0,4,8,12,17,24,30,38,45,52,57,55,53,57,60,41,1,4,1
14699,0,0,0,0,0,0,0,0,0,2,5,11,17,26,35,41,44,48,52,49,35,17,6,2,1,4,1
14700,45,27,0,0,0,0,0,0,0,0,0,18,25,33,42,48,54,60,66,54.310343,0,73,75,63,1,4,1
14701,0,0,0,0,0,0,0,0,0,0,0,23,39,43,36,32,35,40,41,37,29,20,11,0,1,4,1
14702,61,45,0,0,0,0,0,0,0,0,0,1,7,21,41,51,48,45,52,65,72,75,71,69,1,4,1
14703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14704,0,0,0,0,0,0,0,0,0,0,2,5,12,20,29,36,37,34,32,32,33,32,24,0,1,4,1
14705,0,0,0,0,0,0,0,0,0,0,6,12,20,29,34,35,31,31,38,38,21,0,0,0,1,4,1
14706,0,0,0,0,0,0,0,0,0,0,27,51,67,60,39,0,21,29,27,25,25,18,0,0,1,4,1
14707,0,0,0,0,0,0,0,0,0,0,29,57,75,67,47,35,35,38,35,28,18,0,0,0,1,4,1
14708,66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,18,27,38,54,1,4,1
14709,56,38,12,0,0,0,0,0,0,0,0,0,15,20,22,19,14,11,12,17,22,26,30,44,1,4,1
14710,49,36,22,12,0,0,0,0,0,0,0,15,24,30,34,38,39,36,32,32,39,49,57,57,1,4,1
14711,13,8,0,0,0,0,0,0,0,0,0,11,18,26,32,35,33,29,24,22,23,23,23,19,1,4,1
14712,48,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,27,48,66,75,66,1,4,1
14713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,9,8,11,14,13,7,0,1,4,1
14714,57,45,33,21,0,0,0,0,0,0,0,0,17,25,33,40,47,53,32.608695,0,59,64,66,64,1,4,1
14715,0,0,0,0,0,0,0,0,0,0,0,0,21,32,35,30,26,32,42,52,53,44,29,16,1,4,1
14716,0,0,0,0,0,0,0,0,0,0,0,16,21,24,24,21,24,33,51,73,75,48,18,0,1,4,1
14717,0,0,0,0,0,0,0,0,0,0,0,8,14,20,24,25,25,20,20,41,69,31,3,0,1,4,1
14718,0,0,0,0,0,0,0,0,0,0,9,14,18,23,27,30,34,42,56,57.608695,0,71,75,60,1,4,1
14719,0,0,0,0,0,0,0,0,0,0,12,17,22,26,30,34,39,47,56,60,53,39,0,0,1,4,1
14720,50,28,0,0,0,0,0,0,0,0,0,0,1,3,6,11,16,21,28,37,51,66,75,69,1,4,1
14721,10,5,0,0,0,0,0,0,0,0,0,0,4,8,15,23,29,31,29,26,26,26,23,17,1,4,1
14722,11,8,0,0,0,0,0,0,0,0,14,30,39,33,22,21,31,45,56,58,51,39,27,17,1,4,1
14723,0,0,0,0,0,0,0,0,0,0,0,36,55,44,26,21,29,40,47,47,40,29,17,0,1,4,1
14724,0,0,0,0,0,0,0,0,0,0,0,0,29,37,47,62,75,63,42,31,31,29,21,10,1,4,1
14725,0,0,0,0,0,0,0,0,0,0,0,0,29,35,43,53,62,65,59,47,32,19,0,0,1,4,1
14726,0,0,0,0,0,0,0,7,38,75,61,34,34,26,9,0,0,0,0,0,0,0,0,0,1,4,1
14727,0,0,0,0,0,0,0,13,32,53,56,38,19,25,9,0,0,0,0,0,0,0,0,0,1,4,1
14728,65,61,54,44,32,20,0,3,14,30,51,67,75,73,68,62,59,56,56,57,70.833331,0,61,63,1,4,1
14729,29,17,0,0,0,0,0,6,17,31,47,61,71,74,70,63,57,56,59,59,53,46,41,38,1,4,1
14730,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,39,46,51,52,50,44,1,4,1
14731,0,0,0,0,0,0,0,0,0,0,0,13,16,19,23,27,31,35,38,38,38,35,30,24,1,4,1
14732,73,54,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,10,13,14,15,17,30,57,1,4,1
14733,9,7,0,0,0,0,0,0,0,0,0,0,0,2,6,9,9,8,8,9,11,11,11,11,1,4,1
14734,75,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,21,41,53,62,75,1,4,1
14735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,16,17,15,11,1,4,1
14736,58,27,0,0,0,0,0,0,0,0,0,0,8,11,15,18,20,21,22,24,36,62,75,73,1,4,1
14737,14,8,0,0,0,0,0,0,0,0,5,8,11,15,17,18,19,20,23,26,29,29,26,21,1,4,1
14738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,56,48,34,25,0,1,4,1
14739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,28,40,30,16,0,0,1,4,1
14740,75,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,24,40,65,1,4,1
14741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14742,51,31,0,0,0,0,0,0,0,0,0,0,1,3,3,5,7,10,15,22,30,36,39,48,1,4,1
14743,33,29,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,8,11,16,22,28,30,32,1,4,1
14744,64,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,42,57,66,75,1,4,1
14745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14746,60,30,0,0,0,0,0,0,0,0,0,0,1,3,7,13,21,30,36,39,39,44,61,75,1,4,1
14747,23,15,0,0,0,0,0,0,0,0,0,0,4,9,16,23,26,29,39,47,45,37,32,29,1,4,1
14748,59,51,32,14,0,0,0,0,0,0,2,5,9,14,19,24,28,30,56.25,0,31,33,39,51,1,4,1
14749,0,0,0,0,0,0,0,0,0,0,5,9,16,23,32,38,44,46,45,41,34,24,15,8,1,4,1
14750,58,42,0,0,0,0,0,0,0,0,0,0,1,3,6,12,19,27,30,32,30,30,38,52,1,4,1
14751,31,18,0,0,0,0,0,0,0,0,0,0,11,16,14,14,18,18,14,11,11,20,31,36,1,4,1
14752,0,0,0,0,0,0,0,0,0,0,1,8,21,31,36,36,31,39,57,75,72,54,33,0,1,4,1
14753,0,0,0,0,0,0,0,0,0,0,3,23,48,40,17,15,28,36,36,41,53,47,0,0,1,4,1
14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,44,60,72,75,57,30,0,1,4,1
14755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,41,61,64,47,25,0,0,1,4,1
14756,0,0,0,0,0,0,0,0,0,0,0,2,2,5,12,21,32,40,45,48,50,53,54,46,1,4,1
14757,0,0,0,0,0,0,0,0,0,0,0,1,1,4,9,13,17,22,28,35,41,41,37,27,1,4,1
14758,0,0,0,0,0,0,0,0,0,0,0,18,36,54,66,68,63,58,60,63,58,42,0,0,1,4,1
14759,0,0,0,0,0,0,0,0,0,0,0,26,56,75,67,59,59,59,53,43,32,20,0,0,1,4,1
14760,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,24,30,34,45,60,62,49,30,0,1,4,1
14761,0,0,0,0,0,0,0,0,0,0,0,0,12,15,23,30,40,42,32,25,23,17,0,0,1,4,1
14762,10,4,0,0,0,0,0,0,0,0,10,15,18,20,20,18,18,21,30,39,40,34,26,18,1,4,1
14763,0,0,0,0,0,0,0,0,0,0,5,11,16,19,19,18,19,21,23,24,20,15,9,5,1,4,1
14764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,63,75,70,53,32,0,1,4,1
14765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,55,59,51,35,0,0,1,4,1
14766,0,0,0,0,0,0,0,0,0,9,27,46,37,18,9,9,0,9,9,9,9,18,9,0,1,4,1
14767,0,0,0,0,0,0,0,9,19,38,38,19,9,9,9,9,9,28,38,56,56,56,47,0,1,4,1
14768,75,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,14,21,27,32,45,69,1,4,1
14769,8,4,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4,4,5,5,6,9,11,11,1,4,1
14770,51,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,75,68,50,48,1,4,1
14771,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,29,17,15,1,4,1
14772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,31,42,56,56,1,4,1
14773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
14775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,75,67,32,0,0,1,4,1
14776,75,52,0,0,0,0,0,0,0,0,0,2,3,4,6,8,11,13,14,15,15,21,41,66,1,4,1
14777,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,7,8,10,11,11,9,8,6,5,1,4,1
14778,62,39,0,0,0,0,0,0,0,0,0,0,0,1,5,8,10,10,9,11,22,44,66,75,1,4,1
14779,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,12,16,16,14,11,11,16,21,1,4,1
14780,51,75,67,33,0,0,0,0,0,3,4,6,7,9,12,15,20,25,30,75,0,30,30,33,1,4,1
14781,14,9,0,0,0,0,0,0,0,3,5,7,9,11,14,18,25,31,33,29,21,16,14,15,1,4,1
14782,0,0,0,0,0,0,0,0,0,0,21,40,60,66,57,42,29,27,33,40,42,38,27,17,1,4,1
14783,0,0,0,0,0,0,0,0,0,0,32,56,74,75,59,35,0,0,0,0,0,0,0,0,1,4,1
14784,42,25,0,0,0,0,0,0,0,0,0,0,0,0,17,24,29,33,37,44,55,64,66,57,1,4,1
14785,10,6,0,0,0,0,0,0,0,0,0,0,0,0,18,26,33,38,41,40,36,29,22,15,1,4,1
